Ilce,OdaSayisi,BrutM2, NetM2,BulunduguKat,BinaYasi,IsınmaTipi,KatSayisi,KrediyeUygunluk,EsyaDurumu,BanyoSayisi,YapininDurumu,Takas,SatisFiyati,TapuDurumu,Cephe
Merkezefendi,5,185,180,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,4990000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,3,100,95,2. Kat,15,Soba,5,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1090000,,
Merkezefendi,4,200,180,1. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,4100000,Kat Mülkiyeti,
Merkezefendi,4,155,147,1. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,5000000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,140,130,3. Kat,13,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2400000,,
Merkezefendi,4,165,160,3. Kat,12,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3100000,Kat Mülkiyeti,
Merkezefendi,5,215,190,2. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,6198000,Kat İrtifakı,
Merkezefendi,3,110,90,3. Kat,5,Yerden Isıtma,10,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3475000,Kat Mülkiyeti,Batı
Merkezefendi,2,80,70,2. Kat,5,Kombi,2,Uygun değil,Bilinmiyor,1,İkinci El,Hayır,1200000,Kat Mülkiyeti,
Merkezefendi,6,225,215,4. Kat,1,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,5000000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,68,58,2. Kat,0,Kombi,3,Uygun,Eşyalı,1,Sıfır,Evet,2250000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,175,165,3. Kat,2,Kombi,4,Uygun,Eşyalı Değil,2,İkinci El,Hayır,5500000,,
Merkezefendi,5,143,139,0. Kat,15,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1720000,Kat Mülkiyeti,
Merkezefendi,4,160,154,4. Kat,30,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1990000,Kat Mülkiyeti,
Merkezefendi,4,150,142,3. Kat,14,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,2990000,,"Güney, Doğu, Batı"
Merkezefendi,4,150,145,3. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,3600000,Kat Mülkiyeti,
Merkezefendi,4,165,145,4. Kat,1,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5250000,Kat İrtifakı,"Kuzey, Doğu, Batı"
Merkezefendi,4,165,150,2. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,Kat Mülkiyeti,"Güney, Doğu, Batı"
Merkezefendi,3,100,90,2. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2600000,,
Merkezefendi,5,220,210,2. Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6000000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,140,130,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,4600000,,
Merkezefendi,4,190,180,2. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6750000,Kat İrtifakı,"Güney, Doğu"
Merkezefendi,2,50,45,3. Kat,0,Yerden Isıtma,5,Bilinmiyor,Bilinmiyor,1,Sıfır,Evet,1590000,Kat İrtifakı,"Güney, Doğu"
Merkezefendi,3,130,110,3. Kat,10,Kombi,4,Uygun,Eşyalı,1,İkinci El,Evet,1900000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,110,100,0. Kat,5,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1400000,,
Merkezefendi,4,170,150,2. Kat,10,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,3350000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,2,110,100,3. Kat,5,Kombi,4,Uygun değil,Eşyalı Değil,2,İkinci El,Evet,1575000,,
Merkezefendi,4,160,145,4. Kat,1,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4495000,Kat Mülkiyeti,Kuzey
Merkezefendi,5,220,210,0. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,7000000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,2. Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2400000,Kat İrtifakı,
Merkezefendi,3,70,65,2. Kat,0,Kombi,2,Uygun,Eşyalı,1,Sıfır,Hayır,1750000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,5,180,160,3. Kat,4,Kombi,3,Uygun,Eşyalı Değil,2,İkinci El,Evet,3400000,Kat Mülkiyeti,
Merkezefendi,4,225,200,3. Kat,0,Yerden Isıtma,5,Uygun değil,Eşyalı Değil,2,Sıfır,Evet,6000000,Kat İrtifakı,
Merkezefendi,4,120,115,2. Kat,1,Kombi,4,Bilinmiyor,Eşyalı Değil,1,Sıfır,Evet,4000000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,1. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3000000,Kat Mülkiyeti,
Merkezefendi,2,57,50,2. Kat,2,Kombi,3,Uygun,Eşyalı,1,Sıfır,Hayır,1200000,Kat Mülkiyeti,"Kuzey, Güney, Batı"
Merkezefendi,4,207,185,5. Kat,4,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,İkinci El,Hayır,5450000,Kat Mülkiyeti,
Merkezefendi,4,170,155,4. Kat,15,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3275000,,Güney
Merkezefendi,3,115,95,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2650000,Kat İrtifakı,"Güney, Batı"
Merkezefendi,3,110,100,2. Kat,0,Kombi,3,Uygun,Bilinmiyor,2,Sıfır,Bilinmiyor,2450000,,
Merkezefendi,3,65,55,4. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,2350000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,110,90,1. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,1990000,Kat İrtifakı,"Güney, Doğu"
Merkezefendi,4,160,150,3. Kat,0,Yerden Isıtma,4,Uygun,Bilinmiyor,2,Sıfır,Evet,2290000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,5,220,170,2. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,6250000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,85,75,2. Kat,5,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1550000,,
Merkezefendi,4,165,145,4. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4250000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,140,3. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4000000,Kat Mülkiyeti,
Merkezefendi,4,190,160,3. Kat,2,Kombi,5,Uygun,Eşyalı Değil,2,İkinci El,Bilinmiyor,6700000,Kat İrtifakı,
Merkezefendi,3,100,90,1. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2450000,,
Merkezefendi,3,120,110,1. Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2625000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,145,1. Kat,8,Kombi,4,Uygun,Eşyalı Değil,2,İkinci El,Evet,4100000,Kat İrtifakı,
Merkezefendi,4,190,160,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4350000,Kat İrtifakı,Doğu
Merkezefendi,3,120,110,2. Kat,30,Soba,5,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1120000,,
Merkezefendi,3,115,95,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,2,70,65,4. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1600000,Kat Mülkiyeti,
Merkezefendi,4,150,140,2. Kat,20,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1899000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,3,60,58,1. Kat,0,Kombi,4,Uygun,Eşyalı,1,Sıfır,Bilinmiyor,1825000,Kat Mülkiyeti,
Merkezefendi,4,190,165,1. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,5200000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,4,175,174,1. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4050000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,150,2. Kat,12,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3100000,,
Merkezefendi,3,98,95,0. Kat,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2180000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,150,3. Kat,3,Kombi,3,Uygun,Eşyalı Değil,2,İkinci El,Hayır,2850000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,5,185,155,5. Kat,16,Kombi,5,Uygun,Eşyalı Değil,2,İkinci El,Hayır,3650000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,3,120,105,3. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2545000,Kat Mülkiyeti,
Merkezefendi,2,50,45,0. Kat,0,Kombi,2,Uygun,Eşyalı,1,Sıfır,Evet,1370000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,2,60,57,6. Kat,6,Kombi,8,Uygun değil,Eşyalı Değil,1,İkinci El,Hayır,1149000,Kat Mülkiyeti,
Merkezefendi,4,135,120,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,4000000,Kat Mülkiyeti,
Merkezefendi,4,155,140,0. Kat,2,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,İkinci El,Bilinmiyor,4350000,Kat İrtifakı,
Merkezefendi,5,200,180,3. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,6300000,,
Merkezefendi,4,170,165,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000,,
Merkezefendi,4,165,154,5. Kat,25,Yerden Isıtma,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2350000,,
Merkezefendi,4,172,155,4. Kat,3,Yerden Isıtma,8,Uygun,Eşyalı Değil,2,Sıfır,Hayır,6750000,Kat Mülkiyeti,
Merkezefendi,4,145,140,2. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2500000,,
Merkezefendi,5,150,140,0. Kat,15,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,1720000,Kat İrtifakı,
Merkezefendi,3,130,125,0. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,3000000,,
Merkezefendi,4,170,150,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3300000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,125,110,1. Kat,2,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,3600000,,
Merkezefendi,3,90,70,3. Kat,7,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,1500000,,
Merkezefendi,4,125,105,3. Kat,2,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3500000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,3,125,115,2. Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2750000,,
Merkezefendi,4,140,130,2. Kat,16,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2900000,Kat Mülkiyeti,Güney
Merkezefendi,4,150,135,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3998000,Kat Mülkiyeti,
Merkezefendi,4,170,155,5. Kat,5,Yerden Isıtma,9,Uygun,Eşyalı Değil,2,İkinci El,Evet,5850000,Kat Mülkiyeti,"Güney, Doğu, Batı"
Merkezefendi,7,260,250,2. Kat,20,Kombi,4,Uygun,Eşyalı,2,İkinci El,Evet,3600000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,3,83,67,2. Kat,4,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1300000,Kat İrtifakı,Güney
Merkezefendi,4,140,120,2. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3500000,Kat İrtifakı,"Güney, Doğu, Batı"
Merkezefendi,4,145,135,0. Kat,8,Kombi,8,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3400000,Kat Mülkiyeti,Batı
Merkezefendi,3,105,100,1. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1950000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,100,95,0. Kat,6,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1950000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,4,165,160,2. Kat,0,Yerden Isıtma,4,Uygun değil,Eşyalı Değil,2,Sıfır,Evet,4350000,Kat Mülkiyeti,
Merkezefendi,3,105,100,0. Kat,14,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1990000,Kat Mülkiyeti,"Güney, Doğu, Batı"
Merkezefendi,5,200,190,4. Kat,0,Kombi,4,Uygun,Eşyalı Değil,3,Sıfır,Evet,3500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,2,55,50,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1500000,Kat Mülkiyeti,
Merkezefendi,5,220,219,3. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6300000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,110,100,2. Kat,0,Yerden Isıtma,3,Uygun değil,Eşyalı Değil,1,Sıfır,Hayır,2350000,Kat Mülkiyeti,
Merkezefendi,4,180,165,8. Kat,5,Yerden Isıtma,13,Uygun,Eşyalı Değil,2,İkinci El,Hayır,7900000,Kat Mülkiyeti,
Merkezefendi,3,100,90,3. Kat,4,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2850000,,
Merkezefendi,4,145,140,3. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3250000,Kat İrtifakı,
Merkezefendi,5,175,165,3. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,4500000,,
Merkezefendi,3,115,100,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2250000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,5,220,195,4. Kat,11,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,5290000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,4,140,130,1. Kat,30,Kombi,4,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,2300000,,Güney
Merkezefendi,3,120,115,1. Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,2850000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,8,435,395,12. Kat,5,Yerden Isıtma,14,Uygun,Eşyalı Değil,5,İkinci El,Evet,19950000,Kat İrtifakı,"Kuzey, Güney, Doğu"
Merkezefendi,4,200,180,5. Kat,0,Merkezi (Pay Ölçer),9,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4250000,Kat Mülkiyeti,"Güney, Batı"
Merkezefendi,4,160,145,1. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3200000,Kat İrtifakı,
Merkezefendi,4,160,140,2. Kat,25,Merkezi (Pay Ölçer),4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1999000,,
Merkezefendi,3,120,110,1. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2799000,Kat Mülkiyeti,"Güney, Doğu, Batı"
Merkezefendi,3,120,110,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2400000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,155,3. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,Kat Mülkiyeti,
Merkezefendi,3,110,109,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2995000,Kat Mülkiyeti,Batı
Merkezefendi,4,160,145,3. Kat,18,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3200000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,4,145,130,2. Kat,2,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,3848000,Kat İrtifakı,
Merkezefendi,4,160,145,0. Kat,11,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3250000,Kat Mülkiyeti,
Merkezefendi,4,185,170,0. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4490000,Kat Mülkiyeti,
Merkezefendi,4,200,190,4. Kat,15,Kombi,7,Uygun,Eşyalı Değil,2,İkinci El,Bilinmiyor,5100000,Kat İrtifakı,
Merkezefendi,3,120,110,2. Kat,6,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,2100000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,120,110,2. Kat,0,Kombi,4,Uygun,Bilinmiyor,1,Sıfır,Evet,3500000,,"Güney, Doğu"
Merkezefendi,4,170,165,2. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,4500000,,
Merkezefendi,4,170,160,3. Kat,5,Merkezi (Pay Ölçer),8,Uygun,Eşyalı Değil,2,İkinci El,Hayır,5550000,Kat Mülkiyeti,Batı
Merkezefendi,4,160,150,2. Kat,10,Kombi,4,Uygun,Eşyalı Değil,2,İkinci El,Hayır,3400000,Kat Mülkiyeti,Güney
Merkezefendi,3,127,117,4. Kat,4,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1900000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,140,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3199000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,140,2. Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3000000,,
Merkezefendi,4,150,149,3. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,6000000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,5,139,125,0. Kat,15,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1720000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,145,140,3. Kat,0,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,3250000,Kat İrtifakı,
Merkezefendi,5,170,165,3. Kat,10,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,5990000,Kat Mülkiyeti,
Merkezefendi,4,130,120,2. Kat,25,Yerden Isıtma,3,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,1850000,,
Merkezefendi,4,147,140,7. Kat,26,Merkezi (Pay Ölçer),7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1450000,Kat İrtifakı,"Güney, Doğu, Batı"
Merkezefendi,3,120,99,2. Kat,21,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2268000,Kat Mülkiyeti,"Güney, Batı"
Merkezefendi,4,150,140,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2999000,Kat Mülkiyeti,"Kuzey, Güney, Doğu"
Merkezefendi,5,220,190,5. Kat,1,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,6450000,Kat İrtifakı,
Merkezefendi,3,116,105,2. Kat,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2300000,Kat İrtifakı,"Doğu, Batı"
Merkezefendi,3,70,65,1. Kat,5,Yerden Isıtma,4,Uygun,Eşyalı,1,Sıfır,Hayır,1470000,,
Merkezefendi,4,165,155,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,Kat Mülkiyeti,
Merkezefendi,4,145,140,3. Kat,30,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1899000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,2,50,45,0. Kat,10,Kombi,3,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,1400000,,
Merkezefendi,4,145,140,1. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3200000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,175,170,1. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,155,110,1. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,95,90,4. Kat,10,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1750000,,Güney
Merkezefendi,3,115,110,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2500000,,
Merkezefendi,3,85,80,0. Kat,10,Kombi,4,Uygun,Eşyalı,1,İkinci El,Hayır,1700000,Kat Mülkiyeti,
Merkezefendi,4,145,135,1. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3000000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,4,180,175,5. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,4250000,,
Merkezefendi,4,135,130,4. Kat,0,Kombi,5,Uygun,Bilinmiyor,2,Sıfır,Hayır,3600000,Kat İrtifakı,Güney
Merkezefendi,4,200,190,2. Kat,1,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4700000,Kat Mülkiyeti,Güney
Merkezefendi,3,95,90,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1900000,Kat İrtifakı,"Güney, Doğu"
Merkezefendi,4,150,135,4. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3600000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,130,0. Kat,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1780000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,140,2. Kat,30,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1899000,Kat Mülkiyeti,
Merkezefendi,3,100,90,3. Kat,3,Kombi,5,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,1500000,,
Merkezefendi,6,260,240,3. Kat,5,Kombi,3,Uygun,Eşyalı Değil,2,İkinci El,Hayır,6250000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,158,140,5. Kat,15,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,3149000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,4,170,150,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,5250000,Kat İrtifakı,
Merkezefendi,3,125,120,10. Kat,3,Merkezi,18,Uygun,Eşyalı Değil,1,Sıfır,Hayır,4100000,,
Merkezefendi,4,170,169,2. Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4250000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,135,125,1. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3500000,Kat İrtifakı,
Merkezefendi,3,120,110,5. Kat,21,Merkezi (Pay Ölçer),7,Uygun değil,Eşyalı Değil,1,İkinci El,Hayır,1775000,Kat Mülkiyeti,Güney
Merkezefendi,4,150,140,3. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4600000,Kat Mülkiyeti,
Merkezefendi,3,120,115,2. Kat,6,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2500000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,165,150,2. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4500000,,
Merkezefendi,4,190,180,3. Kat,0,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,6200000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,154,150,5. Kat,16,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Evet,1990000,Kat Mülkiyeti,
Merkezefendi,3,120,110,2. Kat,30,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1599000,,
Merkezefendi,3,104,100,0. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1800000,,
Merkezefendi,4,185,170,4. Kat,15,Kombi,3,Bilinmiyor,Bilinmiyor,1,İkinci El,Bilinmiyor,2500000,,
Merkezefendi,5,240,210,3. Kat,1,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,11995000,Kat İrtifakı,
Merkezefendi,4,140,120,2. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2850000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,145,135,3. Kat,26,Kombi,4,Uygun değil,Eşyalı Değil,1,İkinci El,Evet,1945000,Kat Mülkiyeti,"Doğu, Batı"
Merkezefendi,4,165,150,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,4750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
